encourage: でもできないので今は嫌いです。	そんなこと言わないで
encourage: A+取りたい!	課題を片っ端から解いていこう。
encourage: 単位欲しい。	まずはしっかり出席しましょ。
encourage: 単位ください!	まずはしっかり出席しましょ。
encourage: 一問解くのに時間がかかりすぎて[すでに|]お先真っ暗です。	大丈夫ですよ、解いていくことでだんだん速くなりますよ。
encourage: AtCorderが少し難し[い|かった[|です]]。	ゆっくり取り組んでみてください。
encourage: 途中からわからなくなったのを放置していた[|ので全くわからない状態です]。	そんな時は、一旦前に戻って復習していきましょう。
encourage: 久しぶりにプログラミングをした。	待っていたよ！戻ってくるのを！
encourage: 最初は感覚や文法が思い出せずに苦戦し[|てしまいまし]た。	ゆっくり思い出していきましょう！
encourage: チャレンジ問題から難しく感じ[|まし]た。	だってチャレンジ問題だからね。
encourage: 出遅れている感があり[|焦っています。]	大丈夫ですよ、焦らず自分のペースで進めていきましょう。
encourage: 1年のプログラミング実習の成績が悪く[|少し]不安です。	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: 理解力が遅い[|ためなかなかついていくことができなかった]ので[|少し]不安です。	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: これだ!と思って打ち込み結果に[RE|WA|エラー]が出てくると[|やっぱり]へこみますね...(涙)	そういう時もあります。諦めずに頑張っていきましょう。
encourage: [RE|エラー]が何回か出てしまって困りました。	そういう時は、ゆっくりプログラムを確認しましょう。
encourage: 今週はいろいろ予定がたまり[過ぎて|すぎて][...|進みませんでした。]	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: エラー[|になったとき]の原因が分からない[|ともやもやします]。	そういう時は、落ち着いて見直しをしてみましょう。
encourage: 方程式を立てて解[い|きまし]た。	素晴らしい
encourage: 方程式を立てて変形するのに時間がかかってしまいました。	大丈夫ですよ、だんだん速くなっていきますよ。
encourage: [|その週ごとに進めていけばいいと思っていましたが]友人はかなり進んでいたので不安です。	大丈夫ですよ、焦らず自分のペースで進めていきましょう。
encourage: [|[|プログラムをやっていると]これでできたか?と思っても]エラーになってしまってなかなか苦戦しています。	そういう時は、ゆっくり見直しをしてみましょう。
encourage: チャレンジ問題が難しいです。	難しい問題は、細かく分けて考えてみてはいかがですか？
encourage: 全くついていけないです。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: 去年は一人でプログラミングの授業を受けていたので不安だらけでした。	わからない部分は、声をかけてくださいね。
encourage: [|プログラミングがどうこう以前に]数学力が試された。	そういう時は、細かく分けながら考えてみてください。
encourage: 中高で習った数学[|の知識]を過去に置いてきた[|私にはかなりの苦戦を強いられました]。	そういう時は、細かく分けながら考えてみてください。
encourage: 少しずつ慣れてきたいです。	大丈夫ですよ、解いていけば速くなっていきますよ。
encourage: [|[プログラミング|Python]がすごく苦手で]問題を解くスピードがかなり遅いのですが大丈夫でしょうか。	大丈夫ですよ、解いていけば速くなっていきますよ。
encourage: [|AtCoderの]課題リストの反映がたまにおかしい。	そういう時は、先生に声をかけてみてください。
encourage: きちんと先生にも反映されているか心配[です|になることがあります]。	そういう時は、先生に声をかけてみてください。
encourage: また自分の進め方が正しいのか[|不安[です|になります]。]	進んでいれば大丈夫。
encourage: [|問題をやって]心折れました。	そういう時は、一旦他のことに取り組むのはいかがですか？
encourage: 何回[|も]やり直しても正解にならない[|ので大変だった]。	誰しもそういう日があります
encourage: 考えてみたのですがエラーになってしまいわかりません[|でした]。	そういう時は、先生に聞いてみてくださいね。
encourage: 休講で特にやっていないため何も進んでいません。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: [AtCoder|演習問題]はまだ進めていません。	大丈夫ですよ、焦らず自分のペースで進めていきましょう。
encourage: ちょくちょく進めないと思うのですが...	わかるよ！その気持ち。
encourage: [パソコン|PC]を開こうという気持ちにならない。	でも、今、開いてるじゃん
encourage: ユーザ名が明らかに自分すぎて演習問題の進み具合がバレるかも[|と思い失敗したなと思いました]。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: そのままAtCoderで提出したら不正解になってしまっていた。	そういう時は、ゆっくりプログラムを確認しましょう。
encourage: 第2回目の[講義|演習問題]は進みませんでした。	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: [|苦手ということもあり]やろうと思うまでに時間が[...|かかってしまいます]。	少しでも取り組んでいくのが良いですよ。
encourage: [やっぱり|]プログラミング[|が]苦手で結構難しかった[|です]。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: WAになり続けたりすごく大変でした。	そういう時は、ゆっくりプログラムを確認しましょう。
encourage: 頑張ったのでお腹が[空いた|すきました]!	甘いものを食べよう。
encourage: 想像以上に忙しく進められる時間が[ない|あまりありません[|でした]]。	大丈夫ですよ、焦らず自分のペースで進めていきましょう。
encourage: 慣れるまで少し時間がかかりそう[...|です]	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: あと[一つ|二つ|三つ][|です]。	なんとなく見えてきたね。
encourage: Colabではちゃんと[|出力]できてもAtCoderではエラーになってしまう。	早くAtCoderの癖に慣れよう。
encourage: 例題はできるがAtCoderでの実践問題となると厳しい。	そういう時は、ゆっくりプログラムを確認しましょう。
encourage: AtCoderにまだ慣れない[|です]。	ゆっくり慣れていきましょう。
encourage: 今週は全くすすんでない[|です]。	大丈夫ですよ、焦らず自分のペースで進めていきましょう。
encourage: 毎回結果がでるまでにやや時間がある[|ので緊張してしまう]。	ドキドキ
encourage: 空いた時間に[演習問題を|]少しずつ進めよう。	いいんじゃない？その心意気！
encourage: [|具体的な目標を定めていなかったので]結局だらけてしまいほとんど進められませんでした。	何、このオチ？
encourage: 前回より少しだけ進んだ気がします[|が応用になると難しくて解くことが難しいです]。	だんだんと難しくなっているので、ゆっくり取り組んでいきましょう。
encourage: AtCoder[|のアカウント]ですがログインすることができずまだ演習ができておりません。	そういう時は、先生に相談してみてください。
encourage: 倉光先生は[優しいので|][出席していれば\]単位は取れるだろう	都市伝説かも知れませんよ
encourage: 第1回目の授業からやらなければいけないことがたまっている状況です( ́;ω;`)	コツコツ進めていきましょう！
encourage: やっと[1週目の|]課題が終わりました...!長かったですね	がんばりました！甘いものでも食べよう
encourage: 私は繰り返し文が苦手だったのでfor文やwhile文の違いがよくわかっていませんでした。	繰り返しは難しいので、また復習してみてください。
encourage: 実行時エラーや不正解の連続で心が折れてしまいそうです。	一人で悩まず、友達に相談してみて
encourage: 初めの方は比較的スムーズに解き進めていましたが電源プラグなどで時間を取られてしまいました。	大丈夫ですよ、解いていくことでだんだん速くなりますよ。
encourage: 今日は[PC|パソコン]の調子がおかしく全然進みませんでした。	古いパソコンなら、買い替えのタイミングかもね
encourage: わからない問題はどんどん飛ばしていってしまっているので不安です。	大丈夫ですよ、だんだん解けるようになりますよ。
encourage: AtCoderは50(おつり)まで進みました。	星集めは難しいので、また復習してみてください。
encourage: 最初の30問くらいよりも難しい問題が増えてきたように感じます。	気づきました？
encourage: 周りに早い友人が多くて[焦ってしまいました|焦ります]。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: 第2回[の範囲|]は途中で止まってしまっている状態です。	そんな時は、解ける問題から進めていきましょう。
encourage: [一昨日の|]ABCに参加しましたが1問目しか解けず心が折れました。	大丈夫ですよ、だんだん解けるようになりますよ。
encourage: 消費税とソーシャルゲームに苦戦している。	消費税やソーシャルゲームは難しいので、ゆっくり考えてみてください。
encourage: リストの扱いが苦手で第4回テキスト内の例題を丁寧に進めていたら授業中に演習問題にたどり着かなかった。	リストは難しいので、ゆっくり進めていってください！
encourage: B問題になると時間が掛かってしまいます。	だんだん解いていくことで速くなっていきますよ！
encourage: 預金が難し[い|かった[|です]]。	預金は難しいので、また復習してみてください。
encourage: B問題が多くてかなりつまずきました。	B問題は難しいので、細かく分けて考えてみてください。
encourage: 今日は前回に比べて[問題が|]あまり進まなかった。	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: 例題の入力をして出力例が合っていたにも関わらずソースコードは間違っている判定をされた時にどこが間違っているのかを見つけるのが大変でした。	そういう時は、落ち着いて見直していきましょう。
encourage: 授業中に半分くらいしか進まないので毎回の課題が溜まってしまいます。	少しずつ進めていくと良いですよ。
encourage: 前の授業でできなかったところをどう解決したら良いかわかりません。	そういう時は、先生に声をかけてくださいね！
encourage: 今日であれば友達は3回目の授業内容から進めるので聞きづらいです。	そういう時は、先生に声をかけてくださいね！
encourage: オンラインだと[質問し|聞き]づらい[|です]。	対面で聞いてみよう！
encourage: また改めてwhile、for構文に苦手意識がある[|なあ]と思いました。	苦手な部分は、ゆっくり復習をしながら進めていきましょう。
encourage: 出力のYESとYesの違いで何回も弾かれて大変でした。	問題文を確認しながら解いてみてくださいね。
encourage: このコードがこういう役割で何をやっているかというのがいまいちよく理解できておりません。	そういう時は、細かく分けて考えていきましょう。
encourage: 周りの生徒の進捗状況が自分よりもだいぶ早そう[..|でとても焦りました。]	大丈夫ですよ、焦らず自分のペースで進めていきましょう。
encourage: 学校の遠隔用の教室でzoomを受講しているのだが全員静かに授業を聞いているのであまり声を出せる環境ではなくて困っている。	そういう時は、先生に相談してみてください。
encourage: 第二回の講義の範囲となってしまいますがコンテストの開始時間の問題が難しくてかなりてこずってしまいました。	開始時間の問題は難しいので、また復習してみてください。
encourage: 元々[list|リスト]が苦手なので他のものより進むのに時間がかかってます。	苦手な部分は、ゆっくり復習をしながら進めていきましょう。
encourage: 今回[|の演習問題]は前回よりは難易度が上がった[|と思いました]。	だんだんと難しくなっているので、ゆっくり取り組んでいきましょう。
encourage: [シミュレーションを使う|]預金は難しいと思いました。	そういう時は、細かく分けて考えていきましょう。
encourage: 今週の課題はなんだか難しくて[|あまりスムーズに]進めることができませんでした。	少しずつ高度な問題になっていきますよ。
encourage: 今日の内容は途中で詰まってしまったため進みません[|でした]。	少しずつ高度な問題になっていきますよ。
encourage: 今までif、whileを使うときは問題に条件文で書いてある場合や使って解きなさいと書かれている状況下でしかなかったので電気プラグの問題でどのように考えれば上手くたどり着くのか自力では思いつきませんでした。	そういう時は細かく分けて考えてみましょう。
encourage: 全体的に前回の問題よりも難しく感じ[|まし]た。	少しずつ高度な問題になっていきますよ。
encourage: filterの使い方が少し難しく感じ[|まし]た。	filterbは難しいのでまた復習してみてください。
encourage: 式が少し複雑になってしまいました。	そんな時は、落ち着いて問題文を読んでみてくださいね。
encourage: [今日は|]なかなか疲れましたね...	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: REやWAが来るとへこみます。	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: [|難しくて]かなり時間がかかってしまった。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: ゴールデンウィークはサボってしまっ[て|た][|[あんまり|全然]進みませんでした]。	素直でよろしい。
encourage: B問題が多く[|難しかったため]いつもより進みが遅くなてしまいました。	B問題がすらすら解けたらスゴイことだよ。
encourage: 演習問題がBやCばかりでいつもよりも難易度が高く難し[い|かった[|です]]。	B問題がすらすら解けたらスゴイことだよ。
encourage: 難しくて全然進みません[|でした]。	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: ちょっと難しかった[|です]。	ちょっと？もう少し難しい問題がお好み？
encourage: 友達にに1問助けてもらいました!	今度は助けてあげよう！
encourage: リストをまだ使いこなせず[...|難しく感じ[|まし]た。]	リストは難しいので、また復習してみてください。
encourage: [何度も|]エラーを連発しとても悲し[い|かった[|です]]。	そういう時もあありますよ。ゆっくり問題文を読んでみてくださいね。
encourage: わからない問題があった場合飛ばして解くのですがそうするとどのコードを使えばいいかわからなくなることがあります。	そういう時は、前後の問題の復習をしてみてはいかがですか？
encourage: 少しペースが遅かったためゴールデンウィークの間に進めたのですが同じルームの子に追いついただけだったので悔しいです。	自分のペースで進めていけば大丈夫ですよ。
encourage: リストが難しく友達に教えてもらわないと中々進めることができなかった[|です]。	リストは難しいので、ゆっくり考えながら進めてみてください。
encourage: 平均点難しかった。	平均点は難しいですね。また復習してみてください。
encourage: AtCoderを始めてからPythonの理解度が上がった気がします!	実際に実力もついたと思うよ。
encourage: リストと繰り返し[|の演習問題]はとても難し[い|かった[|です]]。	リストは難しいので、また復習してみてください。
encourage: [特に|]for文や演算系(+=など)を使うべき問題が難し[い|かった[|です]]。	for文は難しいので、ゆっくり考えながら進めてみてください。
encourage: 何回も不正解が出てしまい心が折れそうになりました	そういう時は、一旦他のことに取り組むのはいかがですか？
encourage: 問題自体はクイズみたいでアルゴリズムを考えつくことは比較的容易なのですがコードで表現する部分に苦戦しています。	問題を重ねていけばコードで表現する力もついていきますよ！
encourage: 思うようにすらすらいかずこの時間内で課題リスト4~5問ほどしか進みませんでした。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: [このコードが|]何をしているのかよくわからな[い|かった]。	そういう時は、落ち着いて問題文を見直してみてください。
encourage: 友達はもう30問目に進んでいると聞き少し焦り始めてきました。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: [list|リスト]使うの苦手です...。	リストは難しいので、また復習してみてください。
encourage: 一問あたりにかかる時間が長くなってき[|まし]た。	大丈夫ですよ、解いていけば速くなっていきますよ。
encourage: 周りに比べたらまだまだ進捗は遅いかもしれません。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: リストのところをやっているのですがとても難しく感じ[|まし]た。	リストは難しいので、また復習してみてください。
encourage: defを使うやり方を去年授業で確認してたはずなのですがあまり理解出来ていなかったらしく進みが遅くなりそうです。	そういう時は、時間をかけて復習してみてはいかがですか？
encourage: 前よりも授業内に進むスピードが遅くなっていると感じます。	だんだん解いていくことで速くなっていきますよ！
encourage: AはできるようになったけれどもまだBとCは難しい[|なと思う[|ことが多い[|です]]]。	難しい時は、細かく分けて考えてみてください。
encourage: [|1年生の時もそうでしたが]リストやfor文の内容に入ったころから一気に分からなくなってきてしまいました。	そういう時は、ゆっくり時間をかけて考えてみてください。
encourage: [|例題は上手くできたが]自分で考えるのが難しかった。	そういう時は、細かく分けて考えていきましょう。
encourage: リストが苦手で今週の講義は自分には難し[い|かった[|です]]。	リストは難しいので、また復習してみてください。
encourage: 第6回の演習問題の後半は複雑に感じて提出までに時間がかかった。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: [|特にグリッド圧縮と755には]かなり時間をかけているがまだ解けていない。	そんな時は、一旦他の問題に取り組んでみてはいかがですか？
encourage: テキストに載っていた再帰のプログラムは理解できたが演習問題へどう用いるかが分からず苦戦している。	そんな時は、細かく分けて考えてみてください。
encourage: 少し話が難しくなってき[|まし]た。	大丈夫ですよ、落ち着いて考えてみてください。
encourage: 難しい問題がありひとつの問題に時間をかけてしまいあまり進められなかった。	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: 今週は全然手をつけることができませんでした。	そういう時もありますよ。ゆっくり進めていきましょう。
encourage: [|だんだん内容が難しくなってきて]一人では全く進められなくなってきて焦っています。	大丈夫ですよ、焦らず細かく分けて考えてみてください。
encourage: 友達に質問しずらくなってきた...。	どした？気にせず質問してみよう。
encourage: WAが連発[|でなかなかてこずっており2問しかACが出ていません]。	大丈夫ですよ、落ち着いて考えてみてください。
encourage: c問題が増えてきて難しくなってきた。	c問題は難しいので、ゆっくり考えてみてください。
encourage: 二重誤差が難し[い|かった[|です]]。	二重誤差は難しいので、また復習してみてください。
encourage: リストの範囲が難しく感じ[|まし]た。	リストは難しいので、また復習してみてください。
encourage: でも授業時間以外に練習しようとアットコーダーを開くまでがすごい腰が重いです。	コツコツ進めていくことが大切ですよ！
encourage: 他にもこんな人がいるのか気になります。	自分のペースで進めていけば大丈夫ですよ。
encourage: 今週はAtCoderをそんな進めることができませんでした。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: 見やすいように名前を入れたのですがどこがダメなのかよくわからないです。	そんな時は、落ち着いて見直してみましょう。
encourage: 1年生の時に関数は触れる程度でしか学習していないので6の関数から難しく授業時間内ではあまり進みませんでした。	関数は難しいので、ゆっくり復習してみてください。
encourage: 何度か考えたり手を動かしてみましたが難しくて正解することが出来ませんでした。	そういう時は一旦他の問題に取り組んでみるのも良いですよ。
encourage: 最初のほうはスラスラ解ける問題もありましたが非常に難しいと感じる問題が増えてき[|まし]た。	ゆっくり時間をかけて取り組んでみてください。
encourage: 今は文字列に取り組んでいるのですが0から数えなくてはいけないことを忘れてしまったり組み合わせ方が難しいと思いました。	そういう時は問題を見直してから進めていきましょう！
encourage: 先週はあまりやる気が出ず解いた量も少なかったので進んでいる人との差が開いてしまったように感じ[|まし]た。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: 毎回あまり進まず時間がかかってしまうのを何とかしたいです。	コツコツ続けていけば、だんだん速くなっていきますよ。
encourage: 感謝!!今週は体調が悪くてなかなか進めることができませんでした。	そういう時は、無理しないことが大切です。
encourage: 文字列の置き換えの問題が難し[い|かった[|です]]。	文字列の置き換えは難しいのでゆっくり考えてみてください。
encourage: やはり例年通り最初のころのやる気がなくなってしまう...。	毎日少しでも取り組んで行きましょう！
encourage: 内容が懐かしいものばかりで自分やらなすぎだな[|と感じ[|まし]た]。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: いつも難しいなと思っていましたが関数はやはりもっと難しくエラーをたくさん繰り返しました。	関数は難しいので、ゆっくり取り組んでみてください。
encourage: 友達と話しながらやると面白いな解けるなと思うことがあり解けると次の問題に行こうと思えるのですが一人でやると1問で疲れてなかなか次の問題に進めない気がしました。	そういう時は、無理せず少しずつ進めていきましょう。
encourage: しかし第6回はあまり数をこなせなかったことが影響しているのか以前までは複雑な問題でもすぐに解法がひらめいていたのですが第6回はひらめきが若干遅くなった気がしています。	だんだんと難しくなっているので、ゆっくり考えていきましょう。
encourage: あまり進みませんでした。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: だんだんと番号が大きくなるにつれ内容も重くなってきていると感じます。	だんだんと難しくなっているので、ゆっくり取り組んでいきましょう。
encourage: また土曜日にABCに参加しましたがA問題しか解けませんでした...	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: わからないところを飛ばしてどんどん進んでしまっているので進捗はあまりよくない[と思[う。	そんな時は、ぜひどこかで昔の問題に戻ってみてくださいね。
encourage: 難しいです。	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: 先週に比べかなり難し[い|かった[|です]]。	だんだんと難しくなっているので、ゆっくり考えていきましょう。
encourage: C問題は実行時間超過になってしまい悔しかったです。	時間をおいてまた取り組んでみてはいかがですか？
encourage: 今週はあまりできませんでした。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: 関数難しいです。	関数は難しいので、ゆっくり復習してみてください。
encourage: わかったようで分からない	そういう時は、細かく分けて考えていきましょう。
encourage: 最近自分一人で解ける問題が全然なくて焦っています。	大丈夫ですよ、取り組んでいけばだんだんできるようになりますよ。
encourage: 関数難し[い|かった[|です]]。	関数は難しいので、ゆっくり考えてみてください。
encourage: 関数を使い慣れていないので難し[い|かった[|です]]。	関数は難しいので、また取り組んでみてください。
encourage: 関数難しいです。	関数は難しいので、また復習してみてください。
encourage: 「こうやって解くのか!」という発見も学習であることは承知している重々承知のですが誰かの発想をほぼそのまま拝借するのもちょっと悔しいです。	色々な知識をつけることで自分の力になっていきますよ。
encourage: 今日の関数はとても難し[い|かった[|です]]。	関数は難しいので、また考えてみてください。
encourage: すべての授業が終わってるまでに問題が解き終わる気がしないです。	自分のペースで進めていきましょう。
encourage: だんだん問題が難しくなっていく中での正解問題数が38なのでペースが周りより遅いことはわかっていたのですが不安が大きくなってき[|まし]た。	焦らず、コツコツ取り組んでみてください。
encourage: 今までの範囲でも難しいなぁと感じていたのに関数という新たな強敵も出てきて世も末って感じです。	関数は難しいので、ゆっくり復習してみてください。
encourage: 実際にやってみても難しくて鬱になりそうです。	そんな時は、時間をおいて取り組んでみてはいかがですか？
encourage: 悔しいです。	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: 内容が難しい。	そんな時は、細かく分けて取り組んでみてください。
encourage: 今週の内容とても難し[い|かった[|です]]。	そんな時は、落ち着いて少しずつ考えてみてください。
encourage: ほかの科目の課題が多すぎて泣けます。	コツコツ進めていきましょう！
encourage: 総まとめ復習みたいな問題が多いなと思ったのですがやはりリストとか文字列とかが苦手だなと感じてしまいました...	苦手な部分は、復習しながら進めていきましょう。
encourage: 少し難しくなってきた。	ゆっくり取り組んでみてください。
encourage: 難しいです。	そんな時は、細かく分けて考えてみてください。
encourage: 次回からのアルゴリズムがとても不安です。	不安に思わず、落ち着いて取り組んでみてください。
encourage: 今回の授業はAtCoder行き詰りました。	そんな時は、一旦他のことをやってみてはいかがですか？
encourage: AtCoderのペースが難しくなって落ちてき[|まし]た...。	ゆっくりでもコツコツ続けることが大切ですよ。
encourage: 私には難しい。	そんな時は、細かく分けて取り組んでみてください。
encourage: アンケートに目標が150問と書きましたが現在60問ほどしか進んでおらず来週からアルゴリズムになるのにまずいな、、と思いました。	焦らず、自分のペースで進めていきましょう。
encourage: 毎週少しずつやっているつもりでも後れを取っているなという感じなので頑張ります!!!!!昨日中間アンケートに答えた後いつまでも鬱だ鬱だ言っててもよくないよなぁと思い夜にプログラミングに取り組みました。	毎日少ずつ進めるのがオススメですよ。
encourage: 第8章から解説を見ながらでないと解けなくなってきていて焦ります。	焦らず、じっくり考えてみてください。
encourage: 今後が心配です。	大丈夫ですよ、ゆっくり取り組んで行きましょう。
encourage: 目標は100問ですがこれからもっと難しくなるだろうし目標を達成できるか心配です。	大丈夫ですよ、自分のペースで進めていきましょう。
encourage: 難しい問題に1時間半くらい取り組んだが結局解けなくて悔しい。	一旦時間をおいて考えてみたら、解けるかもしれませんよ。
encourage: また今回の範囲はB問題でも他の人の解答を見ないとわからないようなものがありまだまだ全然だなあと思った。	今回の範囲は難しかったので、また取り組んでみてください。
encourage: AtCoderの方は最近進みが悪くなりました!!難しくなってき[|まし]た、	時間をかけて問題を解いていくことも大切ですよ！
encourage: 元々進捗が他の方よりもかなり遅いので心配です。	自分のペースで頑張っていきましょう！
encourage: 達成できるか不安です...。	コツコツ進めていけば大丈夫ですよ！
encourage: だんだん難しくなってきているとひしひしと感じています。	そんな時は、ゆっくりと取り組んでみてください。
encourage: アルゴリズムについての内容に入り難しいな、、と感じています。	アルゴリズムは難しいので、時間をかけて考えてみてください。
encourage: 論理式が難しくてなかなか解けないです。	論理式は難しいですよね、ゆっくり考えてみてください。
encourage: AtCoderでは2問目からつまづいてしまいました。	そんな時は、一旦昔の問題を解いてみてはいかがですか？
encourage: 二乗誤差で見事に沼りました。	二乗誤差は難しいですよね、ゆっくり考えてみてください。
encourage: 次第に数学的にも難しい内容になってきている[|ので難しいです]。	そんな時は、細かく分けて考えてみてください。
encourage: 自分で問題を解いたわけではないのでそれを提出してACをもらってもいいのか少し不安になるときがあります。	大丈夫ですよ、一旦自分の中に落とし込んで解くことが大切です。
encourage: 入力例を試して出力例が正しく出たとしても実際提出するとWAで返ってくることが今回の第9回の演習問題では特に多く苦戦しています。	そんな時は、ゆっくり問題を見直してみてください。
encourage: 振り返ってみるとびっくりするほどややこしいやり方で解いていて後悔した。	まずは解けたことが大切です。
encourage: 今週先週と全然進みませんでした、心配です。	そんな時は、一旦前に戻って進めてみてください。
encourage: 毎回割と苦労してます、。	地道に取り組むことが大切ですよ。
encourage: 皆さん早く出来ているのかと思うと心配です。	自分のペースで進めていきましょう。
encourage: なぜ気づかなかったのかとショックを受けました。	そういう時もありますよ。落ち着いて問題を見てみましょう。
encourage: 解ける問題がだんだんなくなってきていて焦っています。	そんな時は、少し離れてみてはいかがですか。
encourage: 今回解いた問題の判定がTLEばかりでメンタルがやられました。	そんな日もありますよ。落ち着いて考えてみてください。
encourage: 周りの人が進んでいると思うと焦ってしまいます。	自分のペースで頑張っていきましょう！
encourage: [|A問題はすらすら解けるようになったが]B問題が全然解けない[|ので焦ってます]。	焦らず、じっくり考えてみてください。
encourage: 関数が苦手なので理解するのが難し[い|かった[|です]]。	関数は難しいので、また復習してみてください。
encourage: すぐ解けそうな問題はおおよそ解いてしまった[|のでペースが落ちそうです...]。	コツコツ続けていくことが大切ですよ。
encourage: 最初の4問だけ解けましたがそれ以降は本当に難しくて歯が立ちませんでした。	そんな時は、一旦昔の問題を解いてみてはいかがですか？
encourage: アルゴリズムはやっぱり難しいです。	アルゴリズムは難しいので、ゆっくり取り組んでみてくださいね。
encourage: c問題はやることが多くて大変です	やることが多い時は細かく分けて考えてみてください。
encourage: かなり遅れているので不安ですが頑張ります。	自分のペースで落ち着いてやっていきましょう。
encourage: スマホ中毒を頑張って考えていたのですが考えるべき例外が多すぎて挫折しました。	一旦時間をおいてまた考えてみてください！
encourage: 最近1問解くのに時間がかかってなかなか進みません。	粘り強く取り組めば、だんだん速くなりますよ。
encourage: 時間を見つけて楽しく解いてはいますが目標のACの数に届くか心配になってき[|まし]た。	楽しく解くことが一番なので、そのままコツコツ続けていきましょう！
encourage: 簡単な並び替えなら簡単だが複雑になるとわからなくなる。	並び替えは難しいので、細かく分けて考えてみてください。
encourage: 毎日AtCoderをやる習慣がせっかくついたのにくじけそうです。	くじけず、一日1問でも取り組んでみてください。
encourage: 先週先々週に引き続き全然進んでなくてより腰が重くなっています。	そんな時は、一旦昔の問題に取り組んでみてはいかがですか？
encourage: どうしても思いつかず他の人が解答したプログラムを見てprintで途中を表示しながらこういう流れだと理解することが増えていて自分の力になっているのかが不安です。	内容を理解することで自分の力にしていくことができますよ。
